  NODES_PER_ELEMENT
   1 9
   2 9
   3 9
   4 9
   5 9
   6 9
   7 9
   8 9
   9 9
   10 9
   11 9
   12 9
   13 9
   14 9
   15 9
   16 9
   17 9
   18 9
   19 9
   20 9
   21 9
   22 9
   23 9
   24 9
   25 9
   26 9
   27 9
   28 9
   29 9
   30 9
   31 9
   32 9
   33 9
   34 9
   35 9
   36 9
   37 9
   38 9
   39 9
   40 9
   41 9
   42 9
   43 9
   44 9
   45 9
   46 9
   47 9
   48 9
   49 9
   50 9
   51 9
   52 9
   53 9
   54 9
   55 9
   56 9
   57 9
   58 9
   59 9
   60 9
  END_NODES_PER_ELEMENT
  ELEMENTS
   107   3.958333e+00 -3.500000e+00   
   108   6.250000e+00 -5.000000e-01   
   109   7.166667e+00  0.000000e+00   
   110   4.875000e+00 -1.500000e+00   
   111   3.958333e+00 -3.000000e+00   
   112   5.333333e+00 -1.000000e+00   
   113   4.416667e+00 -2.000000e+00   
   114   3.500000e+00 -5.000000e+00   
   115   9.000000e+00  5.000000e-01   
   116   6.708333e+00  0.000000e+00   
   117   8.541667e+00  5.000000e-01   
   118   3.500000e+00 -4.500000e+00   
   119   5.791667e+00 -5.000000e-01   
   120   8.083333e+00  5.000000e-01   
   121   3.500000e+00 -4.000000e+00   
   122   3.958333e+00 -2.500000e+00   
   123   7.625000e+00  5.000000e-01   
   124   3.500000e+00 -3.500000e+00   
   125   6.250000e+00  0.000000e+00   
   126   4.875000e+00 -1.000000e+00   
   127   4.416667e+00 -1.500000e+00   
   128   7.166667e+00  5.000000e-01   
   129   5.333333e+00 -5.000000e-01   
   130   3.500000e+00 -3.000000e+00   
   131   3.958333e+00 -2.000000e+00   
   132   5.791667e+00  0.000000e+00   
   133   6.708333e+00  5.000000e-01   
   134   9.000000e+00  1.000000e+00   
   135   8.541667e+00  1.000000e+00   
   136   3.500000e+00 -2.500000e+00   
   137   8.083333e+00  1.000000e+00   
   138   4.416667e+00 -1.000000e+00   
   139   4.875000e+00 -5.000000e-01   
   140   3.958333e+00 -1.500000e+00   
   141   6.250000e+00  5.000000e-01   
   142   7.625000e+00  1.000000e+00   
   143   5.333333e+00  0.000000e+00   
   144   3.500000e+00 -2.000000e+00   
   145   7.166667e+00  1.000000e+00   
   146   5.791667e+00  5.000000e-01   
   147   6.708333e+00  1.000000e+00   
   148   4.416667e+00 -5.000000e-01   
   149   3.958333e+00 -1.000000e+00   
   150   4.875000e+00  0.000000e+00   
   151   9.000000e+00  1.500000e+00   
   152   8.541667e+00  1.500000e+00   
   153   3.500000e+00 -1.500000e+00   
   154   8.083333e+00  1.500000e+00   
   155   6.250000e+00  1.000000e+00   
   156   5.333333e+00  5.000000e-01   
   157   7.625000e+00  1.500000e+00   
   158   7.166667e+00  1.500000e+00   
   159   3.958333e+00 -5.000000e-01   
   160   4.416667e+00  0.000000e+00   
   161   3.500000e+00 -1.000000e+00   
   162   5.791667e+00  1.000000e+00   
   163   4.875000e+00  5.000000e-01   
   164   6.708333e+00  1.500000e+00   
   165   9.000000e+00  2.000000e+00   
   166   8.541667e+00  2.000000e+00   
   167   5.333333e+00  1.000000e+00   
   168   6.250000e+00  1.500000e+00   
   169   8.083333e+00  2.000000e+00   
   170   3.958333e+00  0.000000e+00   
   171   3.500000e+00 -5.000000e-01   
   172   7.625000e+00  2.000000e+00   
   173   4.416667e+00  5.000000e-01   
   174   7.166667e+00  2.000000e+00   
   175   5.791667e+00  1.500000e+00   
   176   4.875000e+00  1.000000e+00   
   177   6.708333e+00  2.000000e+00   
   178   3.500000e+00  0.000000e+00   
   179   3.958333e+00  5.000000e-01   
   180   5.333333e+00  1.500000e+00   
   181   9.000000e+00  2.500000e+00   
   182   8.541667e+00  2.500000e+00   
   183   6.250000e+00  2.000000e+00   
   184   4.416667e+00  1.000000e+00   
   185   8.083333e+00  2.500000e+00   
   186   7.625000e+00  2.500000e+00   
   187   4.875000e+00  1.500000e+00   
   188   5.791667e+00  2.000000e+00   
   189   7.166667e+00  2.500000e+00   
   190   3.500000e+00  5.000000e-01   
   191   3.958333e+00  1.000000e+00   
   192   6.708333e+00  2.500000e+00   
   193   5.333333e+00  2.000000e+00   
   194   4.416667e+00  1.500000e+00   
   195   6.250000e+00  2.500000e+00   
   196   9.000000e+00  3.000000e+00   
   197   8.541667e+00  3.000000e+00   
   198   8.083333e+00  3.000000e+00   
   199   7.625000e+00  3.000000e+00   
   200   4.875000e+00  2.000000e+00   
   201   3.500000e+00  1.000000e+00   
   202   5.791667e+00  2.500000e+00   
   203   7.166667e+00  3.000000e+00   
   204   3.958333e+00  1.500000e+00   
   205   6.708333e+00  3.000000e+00   
   206   5.333333e+00  2.500000e+00   
   207   4.416667e+00  2.000000e+00   
   208   6.250000e+00  3.000000e+00   
   209   9.000000e+00  3.500000e+00   
   210   8.541667e+00  3.500000e+00   
   211   3.500000e+00  1.500000e+00   
   212   8.083333e+00  3.500000e+00   
   213   4.875000e+00  2.500000e+00   
   214   7.625000e+00  3.500000e+00   
   215   5.791667e+00  3.000000e+00   
   216   3.958333e+00  2.000000e+00   
   217   7.166667e+00  3.500000e+00   
   218   4.416667e+00  2.500000e+00   
   219   5.333333e+00  3.000000e+00   
   220   6.708333e+00  3.500000e+00   
   221   3.500000e+00  2.000000e+00   
   222   6.250000e+00  3.500000e+00   
   223   9.000000e+00  4.000000e+00   
   224   4.875000e+00  3.000000e+00   
   225   8.541667e+00  4.000000e+00   
   226   3.958333e+00  2.500000e+00   
   227   8.083333e+00  4.000000e+00   
   228   5.791667e+00  3.500000e+00   
   229   7.625000e+00  4.000000e+00   
   230   7.166667e+00  4.000000e+00   
   231   4.416667e+00  3.000000e+00   
   232   5.333333e+00  3.500000e+00   
   233   6.708333e+00  4.000000e+00   
   234   3.500000e+00  2.500000e+00   
   235   6.250000e+00  4.000000e+00   
   236   4.875000e+00  3.500000e+00   
   237   3.958333e+00  3.000000e+00   
   238   9.000000e+00  4.500000e+00   
   239   8.541667e+00  4.500000e+00   
   240   8.083333e+00  4.500000e+00   
   241   5.791667e+00  4.000000e+00   
   242   7.625000e+00  4.500000e+00   
   243   4.416667e+00  3.500000e+00   
   244   7.166667e+00  4.500000e+00   
   245   3.500000e+00  3.000000e+00   
   246   5.333333e+00  4.000000e+00   
   247   6.708333e+00  4.500000e+00   
   248   3.958333e+00  3.500000e+00   
   249   6.250000e+00  4.500000e+00   
   250   4.875000e+00  4.000000e+00   
   251   9.000000e+00  5.000000e+00   
   252   8.541667e+00  5.000000e+00   
   253   5.791667e+00  4.500000e+00   
   254   8.083333e+00  5.000000e+00   
   255   7.625000e+00  5.000000e+00   
   256   4.416667e+00  4.000000e+00   
   257   3.500000e+00  3.500000e+00   
   258   7.166667e+00  5.000000e+00   
   259   5.333333e+00  4.500000e+00   
   260   6.708333e+00  5.000000e+00   
   261   3.958333e+00  4.000000e+00   
   262   4.875000e+00  4.500000e+00   
   263   6.250000e+00  5.000000e+00   
   264   5.791667e+00  5.000000e+00   
   265   3.500000e+00  4.000000e+00   
   266   4.416667e+00  4.500000e+00   
   267   5.333333e+00  5.000000e+00   
   268   3.958333e+00  4.500000e+00   
   269   4.875000e+00  5.000000e+00   
   270   3.500000e+00  4.500000e+00   
   271   4.416667e+00  5.000000e+00   
   272   3.958333e+00  5.000000e+00   
   273   3.500000e+00  5.000000e+00   
  END_COORDINATES
  BOUNDARIES, ELEMENT
    1         114     81     97         1     
    2         121     114     118         1     
    3         81     54     68         2     
    4         54     33     43         3     
    5         33     16     23         4     
    6         16     5     10         5     
    7         5     1     2         6     
    8         1     6     3         6     
    9         130     121     124         7     
    10         6     18     12         12     
    11         144     130     136         13     
    12         18     37     27         18     
    13         161     144     153         19     
    14         37     63     49         24     
    15         178     161     171         25     
    16         63     94     79         30     
    17         201     178     190         31     
    18         94     134     115         36     
    19         221     201     211         37     
    20         134     165     151         42     
    21         245     221     234         43     
    22         165     196     181         48     
    23         265     245     257         49     
    24         196     223     209         54     
    25         271     273     272         55     
    26         273     265     270         55     
    27         267     271     269         56     
    28         263     267     264         57     
    29         258     263     260         58     
    30         254     258     255         59     
    31         223     251     238         60     
    32         251     254     252         60     
  END_BOUNDARIES
  MATERIALS, NUMBER= 1, DEFAULT=1
  END_MATERIALS
  SUBDOMAINS
  END_SUBDOMAINS
  CHARACTERISTICS
  END_CHARACTERISTICS
